Geneid	/data/users/jgroff/DE_RNA_Seq/03_Map_reads//SRR7821918.sorted.bam	/data/users/jgroff/DE_RNA_Seq/03_Map_reads//SRR7821919.sorted.bam	/data/users/jgroff/DE_RNA_Seq/03_Map_reads//SRR7821920.sorted.bam	/data/users/jgroff/DE_RNA_Seq/03_Map_reads//SRR7821921.sorted.bam	/data/users/jgroff/DE_RNA_Seq/03_Map_reads//SRR7821922.sorted.bam	/data/users/jgroff/DE_RNA_Seq/03_Map_reads//SRR7821937.sorted.bam	/data/users/jgroff/DE_RNA_Seq/03_Map_reads//SRR7821938.sorted.bam	/data/users/jgroff/DE_RNA_Seq/03_Map_reads//SRR7821939.sorted.bam	/data/users/jgroff/DE_RNA_Seq/03_Map_reads//SRR7821949.sorted.bam	/data/users/jgroff/DE_RNA_Seq/03_Map_reads//SRR7821950.sorted.bam	/data/users/jgroff/DE_RNA_Seq/03_Map_reads//SRR7821951.sorted.bam	/data/users/jgroff/DE_RNA_Seq/03_Map_reads//SRR7821952.sorted.bam	/data/users/jgroff/DE_RNA_Seq/03_Map_reads//SRR7821953.sorted.bam	/data/users/jgroff/DE_RNA_Seq/03_Map_reads//SRR7821968.sorted.bam	/data/users/jgroff/DE_RNA_Seq/03_Map_reads//SRR7821969.sorted.bam	/data/users/jgroff/DE_RNA_Seq/03_Map_reads//SRR7821970.sorted.bam
ENSMUSG00000106771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079555	338	400	437	538	433	377	79	461	484	332	432	358	309	360	102	257
ENSMUSG00000077454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037235	9088	8537	8017	8505	9338	8824	10779	8542	839	680	1273	698	750	1150	685	913
ENSMUSG00000106702	2	1	1	1	0	1	0	0	1	0	1	2	2	2	0	3
ENSMUSG00000038384	1639	1968	1687	2103	2112	2537	3167	2373	2533	1644	2793	1831	1454	1303	623	649
ENSMUSG00000037224	80	79	58	78	71	160	195	171	5	1	7	1	3	51	12	20
ENSMUSG00000086291	15	12	12	18	15	54	50	48	2	0	1	1	3	44	0	10
ENSMUSG00000106888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109572	56	61	47	61	62	114	110	138	0	0	0	1	0	3	0	0
ENSMUSG00000107006	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000029635	1239	1360	1405	1719	1747	1669	1235	2007	958	731	1098	876	675	685	304	477
ENSMUSG00000107287	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000080957	1	0	2	0	0	0	0	1	0	1	0	1	0	9	0	0
ENSMUSG00000033773	380	403	420	483	474	539	388	548	326	226	354	268	288	180	133	156
ENSMUSG00000085900	2	1	1	0	3	0	0	1	3	1	2	4	1	0	3	0
ENSMUSG00000029440	837	714	661	834	841	1065	1178	917	403	320	544	358	392	129	126	126
ENSMUSG00000097035	0	0	3	1	1	0	0	2	10	8	5	20	3	3	0	0
ENSMUSG00000105421	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000106333	6	13	16	13	9	0	1	2	20	19	18	12	8	0	3	0
ENSMUSG00000029636	259	271	241	274	278	860	871	817	0	0	1	0	0	12	1	1
ENSMUSG00000096344	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSMUSG00000029275	271	342	219	322	177	77	52	71	656	431	525	403	313	60	42	84
ENSMUSG00000090030	8	15	10	7	7	1	2	0	13	9	11	16	7	2	0	0
ENSMUSG00000029445	3520	774	771	395	216	6257	881	79	3	3	4	10	8	11	11	12
ENSMUSG00000104606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029110	3266	3265	2942	3759	3588	3301	3083	3709	2443	1926	2858	2291	1705	991	430	787
ENSMUSG00000040537	220	268	243	253	258	485	285	670	12	19	15	3	8	32	11	0
ENSMUSG00000094226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106265	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000096527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037210	1235	1279	1179	1428	1335	1609	1721	1666	1387	1019	1476	1105	931	873	293	508
ENSMUSG00000029442	679	654	638	708	688	1247	1609	1334	2	1	15	5	3	35	6	9
ENSMUSG00000107227	19	12	22	13	13	39	6	24	6	12	9	6	8	0	2	8
ENSMUSG00000098062	0	0	1	0	0	0	0	1	0	0	1	0	2	0	0	0
ENSMUSG00000106678	23	30	22	37	30	28	31	27	18	3	16	13	9	21	5	14
ENSMUSG00000094664	0	3	1	1	1	4	15	1	0	0	0	0	0	2	0	0
ENSMUSG00000087063	0	0	0	0	0	2	4	1	0	0	0	0	0	0	0	0
ENSMUSG00000087336	10	6	8	5	9	26	32	20	0	0	0	2	0	8	2	6
ENSMUSG00000029438	719	647	666	786	659	1385	1744	1474	151	104	165	127	80	518	204	317
ENSMUSG00000065191	9	12	23	16	14	32	39	26	6	3	2	3	0	2	1	8
ENSMUSG00000029227	1644	1686	1608	1887	1736	2206	1713	2418	2263	1695	2077	1634	1339	1183	743	1089
ENSMUSG00000104830	7	9	9	9	7	31	26	18	1	0	2	3	0	0	0	2
ENSMUSG00000059866	1076	1235	1142	1411	1450	1127	1218	1233	733	517	904	620	543	255	143	158
ENSMUSG00000086700	23	24	20	33	24	11	10	7	4	9	8	5	1	4	0	5
ENSMUSG00000107165	2	9	5	11	8	1	0	4	4	0	3	1	1	0	0	0
ENSMUSG00000011831	1526	1352	1272	1484	1414	2944	1588	2784	427	449	641	458	424	1025	494	867
ENSMUSG00000106288	5	9	7	5	3	9	0	14	0	0	3	0	1	2	0	4
ENSMUSG00000063447	0	1	3	9	2	1	13	4	2	0	0	1	0	0	0	0
ENSMUSG00000083609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104748	0	1	0	0	3	0	4	1	2	0	1	0	0	0	0	0
ENSMUSG00000002297	528	635	546	743	515	240	142	326	986	712	969	877	719	134	84	138
ENSMUSG00000058558	15063	12550	11073	13886	12373	15762	11999	16756	12595	10609	14007	9973	9304	11160	4801	10495
ENSMUSG00000064453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077222	18	18	29	22	26	22	14	21	8	4	7	3	0	18	0	3
ENSMUSG00000077426	5	3	3	3	0	7	18	19	6	5	5	4	1	6	3	4
ENSMUSG00000038342	4934	6540	5843	6818	6738	4335	4782	4518	3956	3022	5215	3473	2907	2092	817	1042
ENSMUSG00000106254	2	1	13	1	5	0	1	3	10	3	12	4	4	5	0	5
ENSMUSG00000104940	2	0	3	2	1	2	0	0	1	1	2	2	1	1	0	0
ENSMUSG00000106636	3	10	19	4	0	12	17	13	18	18	30	16	6	2	3	3
ENSMUSG00000029270	588	529	502	664	507	786	344	1017	403	312	480	354	274	448	165	343
ENSMUSG00000084855	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000082532	1	6	7	9	6	8	2	2	7	5	6	1	4	0	0	0
ENSMUSG00000096920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054520	1798	2123	1798	2367	1793	917	890	1155	3856	3340	4835	3370	2443	1165	613	753
ENSMUSG00000088332	0	3	1	1	0	0	1	1	0	6	6	2	3	0	0	0
ENSMUSG00000054099	262	317	285	409	261	435	222	549	227	149	214	165	135	131	60	83
ENSMUSG00000040570	91	74	72	124	134	72	27	71	61	46	67	49	82	41	14	21
ENSMUSG00000105740	0	0	0	1	2	2	0	2	0	0	0	0	0	0	0	0
ENSMUSG00000063409	211	150	149	198	132	214	229	272	0	0	0	0	0	0	0	0
ENSMUSG00000086753	29	17	14	19	9	22	33	16	5	2	8	4	6	28	0	1
ENSMUSG00000041505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040584	1183	1076	1034	1197	1243	2342	2084	2482	298	213	337	247	296	118	78	64
ENSMUSG00000079091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105392	1	0	0	0	0	0	0	0	0	1	0	1	0	0	6	0
ENSMUSG00000104535	0	0	0	1	0	1	0	0	0	0	2	0	1	0	0	0
ENSMUSG00000097279	0	4	3	3	5	0	0	2	4	1	0	3	0	0	1	3
ENSMUSG00000028970	578	672	615	925	776	260	197	358	234	187	288	236	188	107	34	84
ENSMUSG00000105870	1	4	1	6	2	1	0	0	3	0	0	1	1	0	0	0
ENSMUSG00000029228	89	87	71	102	100	196	192	194	3	2	5	3	4	16	0	7
ENSMUSG00000029433	303	313	281	332	335	420	429	519	72	73	118	84	67	107	33	33
ENSMUSG00000029431	81	78	63	67	51	128	204	130	9	1	1	1	0	7	1	0
ENSMUSG00000085657	0	1	0	2	2	4	1	2	0	0	0	0	0	0	0	0
ENSMUSG00000085497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114278	19	15	18	18	29	15	30	25	4	3	4	1	2	15	0	0
ENSMUSG00002076894	0	2	0	1	0	2	7	3	0	0	0	0	0	0	0	0
ENSMUSG00000106987	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
ENSMUSG00000098951	0	2	0	1	2	2	0	4	0	0	0	0	0	0	0	0
ENSMUSG00000106806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072874	9	8	2	1	1	5	9	5	0	0	0	0	0	0	0	2
ENSMUSG00000107306	11	13	24	30	16	34	39	25	5	12	8	2	8	9	1	0
ENSMUSG00000029229	863	906	824	1026	1055	1114	628	1200	689	540	808	507	542	548	300	549
ENSMUSG00000107205	5	4	12	6	5	7	1	5	5	4	16	6	1	6	4	4
ENSMUSG00000107162	1	0	1	1	0	4	3	4	0	0	0	0	0	0	0	0
ENSMUSG00000042476	329	77	74	39	38	862	111	193	156	82	110	57	144	1584	2086	2134
ENSMUSG00000106664	1	1	0	1	0	0	3	1	0	0	0	0	0	2	0	0
ENSMUSG00000035946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029434	1601	1732	1616	1942	1822	2159	2124	2182	1477	1066	1620	1264	1011	646	309	407
ENSMUSG00000104704	5	2	2	12	5	7	8	2	0	2	10	1	1	0	1	0
ENSMUSG00000003623	2815	1365	1474	1576	1387	4546	943	1790	601	495	965	566	535	438	155	319
ENSMUSG00000078183	0	2	0	1	0	1	2	0	0	0	0	0	0	1	0	2
ENSMUSG00000102921	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002074942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084923	2	1	0	1	1	5	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000114430	3	0	2	0	0	5	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000079659	2144	2133	1982	2590	2822	2225	1444	2792	644	503	825	553	465	985	412	552
ENSMUSG00000096664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029267	756	914	823	977	875	907	436	1165	777	512	694	533	503	451	144	398
ENSMUSG00000063406	1778	1939	2001	2552	2130	1336	556	1719	2190	1599	2571	1860	1537	658	270	695
ENSMUSG00000056531	42	72	67	69	36	46	13	63	79	68	63	61	32	18	12	13
ENSMUSG00000105554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029265	2023	1892	1870	2182	1858	1301	590	1392	2863	2263	3428	2625	2083	921	472	792
ENSMUSG00000106103	9	5	4	4	4	7	13	8	4	7	9	4	5	14	10	16
ENSMUSG00000095557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094090	9	10	7	12	8	1	15	8	4	4	3	1	9	3	2	2
ENSMUSG00000041468	0	1	0	0	0	2	0	0	0	0	0	0	0	0	4	3
ENSMUSG00000105907	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000029106	6672	6710	6043	6991	6305	10701	12852	11340	5229	4072	5493	3787	3550	4887	3171	3603
ENSMUSG00000029263	795	748	677	813	694	1032	883	1228	182	133	202	175	131	123	31	80
ENSMUSG00000099082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104904	0	2	5	4	7	3	7	12	0	2	1	1	0	0	0	0
ENSMUSG00000107128	0	2	1	0	3	0	0	3	0	0	0	2	3	1	2	0
ENSMUSG00000106304	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000105867	6	6	8	9	7	25	31	28	3	1	0	1	0	0	2	0
ENSMUSG00000029640	2393	2265	2018	2510	2406	2194	2002	2399	1831	1137	1928	1536	1112	699	311	542
ENSMUSG00000029491	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0
ENSMUSG00000050856	1109	1089	800	1120	946	1363	1643	1444	1158	1005	1356	895	860	527	580	765
ENSMUSG00000118523	0	0	0	1	0	0	0	0	2	5	9	4	11	0	0	5
ENSMUSG00000029231	7142	7582	7544	10144	12675	12752	14326	12883	0	3	0	5	5	98	70	57
ENSMUSG00000029490	1080	1735	1475	1992	1625	519	555	649	1907	2137	3171	2303	1843	238	148	242
ENSMUSG00000106760	0	3	0	1	0	7	8	3	0	0	0	0	0	0	0	0
ENSMUSG00000107245	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099060	2	0	2	1	1	4	9	1	0	0	0	0	0	10	0	0
ENSMUSG00000106704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107386	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSMUSG00000089078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001082	730	819	730	950	939	819	1347	858	986	835	1261	963	756	303	201	240
ENSMUSG00000016510	413	421	325	420	382	688	695	588	283	219	350	259	232	227	88	112
ENSMUSG00000033623	1514	1447	1357	1773	1570	2114	1631	2069	838	636	918	711	636	547	176	354
ENSMUSG00000060730	1	7	2	2	1	1	4	1	10	7	10	9	4	5	12	7
ENSMUSG00000016520	1209	1142	1094	1365	1329	1313	1568	1324	531	391	513	367	334	375	203	232
ENSMUSG00000033615	5	8	2	6	3	12	16	16	2	5	2	1	0	107	0	0
ENSMUSG00000105590	2	0	2	3	4	0	2	2	0	0	0	0	0	0	0	0
ENSMUSG00000036693	933	1038	932	1138	1219	1005	1023	1273	807	705	844	639	619	430	173	334
ENSMUSG00000085166	1	0	0	1	2	0	0	1	6	8	8	6	6	8	0	2
ENSMUSG00000029642	1657	1542	1288	1789	1404	1630	1869	1643	1472	1358	1901	1163	1099	647	294	624
ENSMUSG00000083988	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000053129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029646	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0
ENSMUSG00000075543	33	5	1	7	4	106	13	0	1	0	0	1	0	0	0	0
ENSMUSG00000106939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000052783	117	104	109	120	97	190	166	230	53	34	59	22	37	42	23	70
ENSMUSG00000107246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000119404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042817	146	152	154	132	133	281	226	335	87	75	131	88	148	224	61	82
ENSMUSG00000097228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000057157	4	1	3	2	2	4	4	10	1	0	3	0	3	2	4	1
ENSMUSG00000107037	4	1	6	2	0	8	2	1	0	3	0	1	0	0	0	0
ENSMUSG00000107336	0	0	0	1	0	0	0	0	1	1	3	1	1	1	0	0
ENSMUSG00000106891	0	0	0	0	0	0	0	0	0	0	0	3	1	3	0	0
ENSMUSG00000049550	5450	5586	5438	6322	6219	6955	6378	7391	2241	1616	2594	1765	1468	965	419	685
ENSMUSG00000084552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104877	1	0	4	1	1	3	2	0	0	0	1	4	0	0	0	0
ENSMUSG00000104694	0	3	2	4	4	2	3	6	0	1	0	0	0	0	0	0
ENSMUSG00000005672	3045	2776	2614	2252	2209	7759	8834	7894	122	54	174	71	117	212	96	63
ENSMUSG00000107251	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0
ENSMUSG00000106726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000062234	4015	4455	3917	5049	4913	4452	4792	4643	3590	3037	4101	3345	2816	1604	978	1210
ENSMUSG00000029104	3810	4441	3864	5200	4264	3202	3138	3967	2207	1649	2337	2139	1339	907	511	673
ENSMUSG00000105084	2	2	1	0	0	0	1	0	1	3	4	2	0	0	0	2
ENSMUSG00000062960	4309	4774	4082	5610	5367	22343	27271	22646	88	48	78	25	43	362	199	108
ENSMUSG00002075417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107020	1	10	3	0	4	5	2	9	0	0	0	2	1	2	20	10
ENSMUSG00000051246	52	73	64	69	52	54	64	75	24	13	18	17	12	15	4	15
ENSMUSG00000029427	1653	1682	1565	1808	1589	1637	1742	1796	1371	1002	1448	1102	870	663	294	463
ENSMUSG00000029233	726	848	690	887	812	923	1086	1160	929	961	1303	882	730	469	210	286
ENSMUSG00000013495	534	547	549	581	502	942	1091	1064	347	276	420	355	250	219	157	148
ENSMUSG00000029234	1784	1674	1654	1968	2075	1867	1443	2330	1428	1128	1818	1251	1118	536	239	380
ENSMUSG00000083152	15	19	14	9	10	10	9	11	13	5	21	8	5	1	0	4
ENSMUSG00000042508	1281	1621	1529	1867	1432	2041	1143	2394	1295	875	1352	1052	783	1076	271	500
ENSMUSG00000089562	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080875	33	23	36	22	18	33	55	36	22	12	19	9	22	11	1	3
ENSMUSG00000089926	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000029647	1894	2050	2129	2144	2139	2781	1957	3096	1505	1069	1873	1240	1120	1644	497	1033
ENSMUSG00000107085	0	0	0	0	3	0	1	2	0	1	1	0	0	0	0	0
ENSMUSG00000004815	955	936	972	1109	1227	1550	1492	1364	410	264	529	346	317	280	128	214
ENSMUSG00000029238	2126	2266	2172	2611	2402	3839	2028	4323	712	513	870	645	555	496	204	274
ENSMUSG00000106831	91	92	65	88	83	92	73	112	47	29	48	34	20	3	2	17
ENSMUSG00000106815	0	4	7	0	3	5	9	3	1	3	5	3	5	3	0	0
ENSMUSG00000098449	2	1	2	4	1	4	7	8	1	2	1	0	2	0	0	0
ENSMUSG00000029235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029236	0	0	0	0	0	27	1	17	2	0	0	0	0	0	0	0
ENSMUSG00000107160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029648	8313	7978	7685	8031	8923	10397	11992	10834	1935	1344	1695	1483	536	269	157	163
ENSMUSG00000091204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106845	0	0	1	3	0	2	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000107065	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029649	4562	4106	3388	4645	3854	2878	2829	3161	3111	2473	3547	2486	2213	622	317	385
ENSMUSG00000107079	0	4	4	0	4	1	2	4	0	0	0	0	1	4	0	0
ENSMUSG00000033540	821	935	740	980	839	1027	1183	1144	588	441	707	547	468	411	159	282
ENSMUSG00000029650	668	551	530	547	502	783	689	741	100	83	114	69	56	331	114	273
ENSMUSG00000085565	1	3	2	2	0	9	7	4	0	0	0	0	0	0	0	0
ENSMUSG00000046959	199	61	36	27	20	526	63	13	3	2	2	3	0	0	0	3
ENSMUSG00000056004	300	281	320	434	295	255	179	365	128	89	88	34	119	77	33	9
ENSMUSG00000086115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000008090	330	269	261	326	257	1028	1420	823	13	4	8	5	12	154	371	236
ENSMUSG00000003974	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0
ENSMUSG00000106637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100895	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000069355	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105536	0	1	0	0	0	1	1	2	0	0	0	0	0	0	0	0
ENSMUSG00000055385	0	0	0	0	0	0	0	0	1	0	0	0	0	2	9	3
ENSMUSG00000106274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091422	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000004821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000036435	1120	1396	1284	1643	1556	1526	1220	2125	1045	773	1287	933	737	448	232	402
ENSMUSG00000090961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093756	0	3	3	6	1	5	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029101	3254	3685	3169	4662	5271	5124	6322	4960	221	168	235	164	160	105	124	82
ENSMUSG00000095710	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093097	6	5	5	7	5	3	4	0	0	0	0	0	0	0	0	2
ENSMUSG00000107040	1	2	0	0	1	0	2	1	1	0	0	0	1	0	0	0
ENSMUSG00000104834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093479	12	12	6	10	9	13	9	13	0	0	0	0	0	0	0	0
ENSMUSG00000103580	1	0	2	1	1	6	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000093510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105808	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000105193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094025	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029651	255	181	172	193	163	584	647	812	53	20	91	38	18	74	18	25
ENSMUSG00000091635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029102	376	141	150	122	107	1040	316	125	6	4	7	1	3	10	1	7
ENSMUSG00000066554	13	17	26	36	12	24	18	29	6	15	11	7	9	4	1	0
ENSMUSG00000107033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000036403	546	599	616	755	648	666	518	863	588	414	579	455	385	217	123	220
ENSMUSG00000091059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103529	3	3	0	2	1	6	7	31	424	199	200	117	401	268	179	108
ENSMUSG00000093543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095918	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000104811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096846	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSMUSG00000105564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095829	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044716	43	50	49	67	88	153	84	112	0	0	3	0	1	2	0	0
